pid	title	link	pubdate
9701813	Bacillus subtilis contains multiple Fur homologues: identification of the iron uptake (Fur) and peroxide regulon (PerR) repressors.	http://www.ncbi.nlm.nih.gov/pubmed/9701813	1331527092
9426128	Requirement of topoisomerase IV parC and parE genes for cell cycle progression and developmental regulation in Caulobacter crescentus.	http://www.ncbi.nlm.nih.gov/pubmed/9426128	1331527068
11346655	The Arabidopsis thaliana ABC protein superfamily, a complete inventory.	http://www.ncbi.nlm.nih.gov/pubmed/11346655	1331479745
7498764	Genetics of the synthesis of serine from glycine and the utilization of glycine as sole nitrogen source by Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/7498764	1331481315
20472544	Characterization of the N-ATPase, a distinct, laterally transferred Na+-translocating form of the bacterial F-type membrane ATPase.	http://www.ncbi.nlm.nih.gov/pubmed/20472544	1331160002
11719352	Functional consequences of naturally occurring mutations in human uroporphyrinogen decarboxylase.	http://www.ncbi.nlm.nih.gov/pubmed/11719352	1331479806
3309348	Structure of the rat L-type pyruvate kinase gene.	http://www.ncbi.nlm.nih.gov/pubmed/3309348	1331481141
3008716	Amino acid sequence homology among fructose-1,6-bisphosphatases.	http://www.ncbi.nlm.nih.gov/pubmed/3008716	1331481055
10504561	The BANYULS gene encodes a DFR-like protein and is a marker of early seed coat development.	http://www.ncbi.nlm.nih.gov/pubmed/10504561	1331479502
8917077	Cloning and characterization of the gene encoding Halobacterium halobium adenylate kinase.	http://www.ncbi.nlm.nih.gov/pubmed/8917077	1331527014
1594608	Yeast flavohemoglobin is an ancient protein related to globins and a reductase family.	http://www.ncbi.nlm.nih.gov/pubmed/1594608	1331480338
1332942	FtsL, an essential cytoplasmic membrane protein involved in cell division in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/1332942	1331480034
8918451	Crystal structure of a bacterial family-III cellulose-binding domain: a general mechanism for attachment to cellulose.	http://www.ncbi.nlm.nih.gov/pubmed/8918451	1331527014
10508782	A prototypical cytidylyltransferase: CTP:glycerol-3-phosphate cytidylyltransferase from bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/10508782	1331479503
9520268	Sequence analysis of glutamate dehydrogenase (GDH) from the hyperthermophilic archaeon Pyrococcus sp. KOD1 and comparison of the enzymatic characteristics of native and recombinant GDHs.	http://www.ncbi.nlm.nih.gov/pubmed/9520268	1331527076
12815950	[Structural and functional analysis of the human ribosomal protein L11 gene].	http://www.ncbi.nlm.nih.gov/pubmed/12815950	1331479981
11387336	Archaeal fructose-1,6-bisphosphate aldolases constitute a new family of archaeal type class I aldolase.	http://www.ncbi.nlm.nih.gov/pubmed/11387336	1331479752
336510	The complete amino acid sequence of protein S16 from Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/336510	1331160168
9632683	Transmembrane topography of subunit a in the Escherichia coli F1F0 ATP synthase.	http://www.ncbi.nlm.nih.gov/pubmed/9632683	1331160168
11805342	Elimination of fast inactivation in Kv4 A-type potassium channels by an auxiliary subunit domain.	http://www.ncbi.nlm.nih.gov/pubmed/11805342	1331479825
9653160	Identification of genes expressed in human CD34(+) hematopoietic stem/progenitor cells by expressed sequence tags and efficient full-length cDNA cloning.	http://www.ncbi.nlm.nih.gov/pubmed/9653160	1331527086
16237033	Multiple and interconnected pathways for L-lysine catabolism in Pseudomonas putida KT2440.	http://www.ncbi.nlm.nih.gov/pubmed/16237033	1331160004
3039294	Nucleotide sequence of the pyrimidine specific carbamoyl phosphate synthetase, a part of the yeast multifunctional protein encoded by the URA2 gene.	http://www.ncbi.nlm.nih.gov/pubmed/3039294	1331481087
8354261	Tissue-dependent variation in the expression of elongation factor-1 alpha isoforms: isolation and characterisation of a cDNA encoding a novel variant of human elongation-factor 1 alpha.	http://www.ncbi.nlm.nih.gov/pubmed/8354261	1331526930
8626337	Molecular characterization and transcriptional analysis of the putative hydrogenase gene of Clostridium acetobutylicum ATCC 824.	http://www.ncbi.nlm.nih.gov/pubmed/8626337	1331160168
8070396	The crystal structure of elongation factor G complexed with GDP, at 2.7 A resolution.	http://www.ncbi.nlm.nih.gov/pubmed/8070396	1331526898
16912710	Recessive missense mutations in LAMB2 expand the clinical spectrum of LAMB2-associated disorders.	http://www.ncbi.nlm.nih.gov/pubmed/16912710	1331480468
8437569	Genetic analysis of the bchC and bchA genes of Rhodobacter sphaeroides.	http://www.ncbi.nlm.nih.gov/pubmed/8437569	1331526950
8982068	Molecular analysis of the Pseudomonas aeruginosa genes, ruvA, ruvB and ruvC, involved in processing of homologous recombination intermediates.	http://www.ncbi.nlm.nih.gov/pubmed/8982068	1331527020
8081367	Identification of five novel mutations in the porphobilinogen deaminase gene.	http://www.ncbi.nlm.nih.gov/pubmed/8081367	1331526899
10788442	Surface expression and single channel properties of KCNQ2/KCNQ3, M-type K+ channels involved in epilepsy.	http://www.ncbi.nlm.nih.gov/pubmed/10788442	1331479589
8366052	The major iron-containing protein of Legionella pneumophila is an aconitase homologous with the human iron-responsive element-binding protein.	http://www.ncbi.nlm.nih.gov/pubmed/8366052	1331526933
10493931	Identification of two human dimethylarginine dimethylaminohydrolases with distinct tissue distributions and homology with microbial arginine deiminases.	http://www.ncbi.nlm.nih.gov/pubmed/10493931	1331479497
2521855	Nucleotide sequence of the Neurospora crassa trp-3 gene encoding tryptophan synthetase and comparison of the trp-3 polypeptide with its homologs in Saccharomyces cerevisiae and Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/2521855	1331480911
10074065	Tyrosine aminotransferase catalyzes the final step of methionine recycling in Klebsiella pneumoniae.	http://www.ncbi.nlm.nih.gov/pubmed/10074065	1331160005
1581353	Molecular cloning of dihydrolipoamide acetyltransferase of the rat pyruvate dehydrogenase complex: sequence comparison and evolutionary relationship to other dihydrolipoamide acyltransferases.	http://www.ncbi.nlm.nih.gov/pubmed/1581353	1331480318
15719346	A widely distributed bacterial pathway for siderophore biosynthesis independent of nonribosomal peptide synthetases.	http://www.ncbi.nlm.nih.gov/pubmed/15719346	1331480303
8921839	Cloning and sequencing of the gene coding for S-adenosylhomocysteine hydrolase in the thermophilic archaeon Sulfolobus solfataricus.	http://www.ncbi.nlm.nih.gov/pubmed/8921839	1331527015
11160124	Regulation of Staphylococcus aureus pathogenesis via target of RNAIII-activating Protein (TRAP).	http://www.ncbi.nlm.nih.gov/pubmed/11160124	1331479699
7798181	Human complex II (succinate-ubiquinone oxidoreductase): cDNA cloning of the flavoprotein (Fp) subunit of liver mitochondria.	http://www.ncbi.nlm.nih.gov/pubmed/7798181	1331526864
8504804	The primary structure of branched-chain alpha-oxo acid dehydrogenase from Bacillus subtilis and its similarity to other alpha-oxo acid dehydrogenases.	http://www.ncbi.nlm.nih.gov/pubmed/8504804	1331526960
10860750	Influence of transfer RNA tertiary structure on aminoacylation efficiency by glutaminyl and cysteinyl-tRNA synthetases.	http://www.ncbi.nlm.nih.gov/pubmed/10860750	1331160006
10892749	Structural biology of Rad50 ATPase: ATP-driven conformational control in DNA double-strand break repair and the ABC-ATPase superfamily.	http://www.ncbi.nlm.nih.gov/pubmed/10892749	1331479614
10932251	Structure of isocitrate lyase, a persistence factor of Mycobacterium tuberculosis.	http://www.ncbi.nlm.nih.gov/pubmed/10932251	1331479628
11679416	A novel variant of glutamine: fructose-6-phosphate amidotransferase-1 (GFAT1) mRNA is selectively expressed in striated muscle.	http://www.ncbi.nlm.nih.gov/pubmed/11679416	1331479796
21451109	The PPE18 protein of Mycobacterium tuberculosis inhibits NF-κB/rel-mediated proinflammatory cytokine production by upregulating and phosphorylating suppressor of cytokine signaling 3 protein.	http://www.ncbi.nlm.nih.gov/pubmed/21451109	1331160007
7908550	Light regulation of chlorophyll biosynthesis at the level of 5-aminolevulinate formation in Arabidopsis.	http://www.ncbi.nlm.nih.gov/pubmed/7908550	1331526877
11402022	The crystal structure of the MJ0796 ATP-binding cassette. Implications for the structural consequences of ATP hydrolysis in the active site of an ABC transporter.	http://www.ncbi.nlm.nih.gov/pubmed/11402022	1331479757
8492799	Isolation of the DLD gene of Saccharomyces cerevisiae encoding the mitochondrial enzyme D-lactate ferricytochrome c oxidoreductase.	http://www.ncbi.nlm.nih.gov/pubmed/8492799	1331526958
8037726	The primary structure of rat ribosomal protein S23.	http://www.ncbi.nlm.nih.gov/pubmed/8037726	1331526895
9162081	Human tyrosyl-tRNA synthetase shares amino acid sequence homology with a putative cytokine.	http://www.ncbi.nlm.nih.gov/pubmed/9162081	1331527039
14985346	Biochemical and genetic analysis of the four DNA ligases of mycobacteria.	http://www.ncbi.nlm.nih.gov/pubmed/14985346	1331160007
7934860	A gene encoding sn-glycerol 3-phosphate dehydrogenase (NAD+) complements an osmosensitive mutant of Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/7934860	1331526883
14762012	clpB, a novel member of the Listeria monocytogenes CtsR regulon, is involved in virulence but not in general stress tolerance.	http://www.ncbi.nlm.nih.gov/pubmed/14762012	1331480158
19400805	YgdE is the 2'-O-ribose methyltransferase RlmM specific for nucleotide C2498 in bacterial 23S rRNA.	http://www.ncbi.nlm.nih.gov/pubmed/19400805	1331480674
9843794	Isolation and characterization of the human gene encoding Ito: further diversity by alternative mRNA splicing.	http://www.ncbi.nlm.nih.gov/pubmed/9843794	1331527104
2457579	Cloning, characterization, and sequencing of an accessory gene regulator (agr) in Staphylococcus aureus.	http://www.ncbi.nlm.nih.gov/pubmed/2457579	1331480886
6327620	Rhizobium japonicum nitrogenase Fe protein gene (nifH).	http://www.ncbi.nlm.nih.gov/pubmed/6327620	1331481261
7637778	Conserved cell and organelle division.	http://www.ncbi.nlm.nih.gov/pubmed/7637778	1331481368
8366070	Molecular cloning, identification, and sequence of the hyaluronan synthase gene from group A Streptococcus pyogenes.	http://www.ncbi.nlm.nih.gov/pubmed/8366070	1331526933
3905517	Nucleotide sequence of the ksgA gene of Escherichia coli: comparison of methyltransferases effecting dimethylation of adenosine in ribosomal RNA.	http://www.ncbi.nlm.nih.gov/pubmed/3905517	1331160181
6270666	Sequences of the ssb gene and protein.	http://www.ncbi.nlm.nih.gov/pubmed/6270666	1331160185
16829529	AtGRXcp, an Arabidopsis chloroplastic glutaredoxin, is critical for protection against protein oxidative damage.	http://www.ncbi.nlm.nih.gov/pubmed/16829529	1331480459
15205420	Presence of a novel phosphopentomutase and a 2-deoxyribose 5-phosphate aldolase reveals a metabolic link between pentoses and central carbon metabolism in the hyperthermophilic archaeon Thermococcus kodakaraensis.	http://www.ncbi.nlm.nih.gov/pubmed/15205420	1331480206
7592348	Molecular cloning and characterization of an adherence-related operon of Mycoplasma genitalium.	http://www.ncbi.nlm.nih.gov/pubmed/7592348	1331481348
8553703	GUF1, a gene encoding a novel evolutionarily conserved GTPase in budding yeast.	http://www.ncbi.nlm.nih.gov/pubmed/8553703	1331526975
15923632	Mutation of SENP1/SuPr-2 reveals an essential role for desumoylation in mouse development.	http://www.ncbi.nlm.nih.gov/pubmed/15923632	1331480335
12919853	Comparative proteome analysis of culture supernatant proteins of Mycobacterium tuberculosis H37Rv and H37Ra.	http://www.ncbi.nlm.nih.gov/pubmed/12919853	1331160008
2138078	Ribosomal RNA and protein mutants resistant to spectinomycin.	http://www.ncbi.nlm.nih.gov/pubmed/2138078	1331160009
9864338	Function and regulation of glnA in the methanogenic archaeon Methanococcus maripaludis.	http://www.ncbi.nlm.nih.gov/pubmed/9864338	1331527106
1661673	Escherichia coli RuvC protein is an endonuclease that resolves the Holliday structure.	http://www.ncbi.nlm.nih.gov/pubmed/1661673	1331480436
8148382	The nucleotide sequence of the gene coding for the elongation factor 1 alpha in Sulfolobus solfataricus. Homology of the product with related proteins.	http://www.ncbi.nlm.nih.gov/pubmed/8148382	1331526908
7635811	Analysis of a Coxiella burnetti gene product that activates capsule synthesis in Escherichia coli: requirement for the heat shock chaperone DnaK and the two-component regulator RcsC.	http://www.ncbi.nlm.nih.gov/pubmed/7635811	1331481366
8065267	A two-component signal-transducing system is involved in competence and penicillin susceptibility in laboratory mutants of Streptococcus pneumoniae.	http://www.ncbi.nlm.nih.gov/pubmed/8065267	1331526897
8170389	Characterization of a 3-dehydroquinase gene from Actinobacillus pleuropneumoniae with homology to the eukaryotic genes qa-2 and QUTE.	http://www.ncbi.nlm.nih.gov/pubmed/8170389	1331526911
6374664	Nucleotide sequence of the Escherichia coli prolipoprotein signal peptidase (lsp) gene.	http://www.ncbi.nlm.nih.gov/pubmed/6374664	1331481273
9272861	Cloning and sequencing of a 35.7 kb in the 70 degree-73 degree region of the Bacillus subtilis genome reveal genes for a new two-component system, three spore germination proteins, an iron uptake system and a general stress response protein.	http://www.ncbi.nlm.nih.gov/pubmed/9272861	1331527050
15109492	Identification of a human endonuclease complex reveals a link between tRNA splicing and pre-mRNA 3' end formation.	http://www.ncbi.nlm.nih.gov/pubmed/15109492	1331480189
2155133	Cloning and sequencing of the gene encoding cytochrome c-551 from Pseudomonas aeruginosa.	http://www.ncbi.nlm.nih.gov/pubmed/2155133	1331480791
7501460	Isolation and sequence analysis of rpoH genes encoding sigma 32 homologs from gram negative bacteria: conserved mRNA and protein segments for heat shock regulation.	http://www.ncbi.nlm.nih.gov/pubmed/7501460	1331481317
10077658	Effects of changes in membrane sodium flux on virulence gene expression in Vibrio cholerae.	http://www.ncbi.nlm.nih.gov/pubmed/10077658	1331479424
8704138	Cloning and characterization of the chlorophyll biosynthesis gene chlM from Synechocystis PCC 6803 by complementation of a bacteriochlorophyll biosynthesis mutant of Rhodobacter capsulatus.	http://www.ncbi.nlm.nih.gov/pubmed/8704138	1331526995
8544827	Directed inactivation of the psbI gene does not affect photosystem II in the cyanobacterium Synechocystis sp. PCC 6803.	http://www.ncbi.nlm.nih.gov/pubmed/8544827	1331526970
2167310	COX10 codes for a protein homologous to the ORF1 product of Paracoccus denitrificans and is required for the synthesis of yeast cytochrome oxidase.	http://www.ncbi.nlm.nih.gov/pubmed/2167310	1331480802
9765572	Methanococcus jannaschii flap endonuclease: expression, purification, and substrate requirements.	http://www.ncbi.nlm.nih.gov/pubmed/9765572	1331527098
786732	Primary structure of protein L33 from the large subunit of the Escherichia coli ribosome.	http://www.ncbi.nlm.nih.gov/pubmed/786732	1331160189
8664256	Crystallographic identification of metal-binding sites in Escherichia coli inorganic pyrophosphatase.	http://www.ncbi.nlm.nih.gov/pubmed/8664256	1331160189
9792709	A novel membrane-bound glutathione S-transferase functions in the stationary phase of the yeast Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/9792709	1331160189
2562955	Cloning and expression of human arylsulfatase A.	http://www.ncbi.nlm.nih.gov/pubmed/2562955	1331480941
2693022	Cloning and characterization of a hemolysin gene from Actinobacillus (Haemophilus) pleuropneumoniae.	http://www.ncbi.nlm.nih.gov/pubmed/2693022	1331480975
15983423	Ultrahigh-resolution study on Pyrococcus abyssi rubredoxin. I. 0.69 A X-ray structure of mutant W4L/R5S.	http://www.ncbi.nlm.nih.gov/pubmed/15983423	1331480343
12634339	Identification of the putrescine biosynthetic genes in Pseudomonas aeruginosa and characterization of agmatine deiminase and N-carbamoylputrescine amidohydrolase of the arginine decarboxylase pathway.	http://www.ncbi.nlm.nih.gov/pubmed/12634339	1331479952
8530107	Molecular cloning and structural characterization of the human histidase gene (HAL).	http://www.ncbi.nlm.nih.gov/pubmed/8530107	1331526969
10564503	A retroelement in Vibrio cholerae.	http://www.ncbi.nlm.nih.gov/pubmed/10564503	1331160011
6300847	Isolation and characterization of a full-length expressible cDNA for human hypoxanthine phosphoribosyl transferase.	http://www.ncbi.nlm.nih.gov/pubmed/6300847	1331481250
8759872	Isolation and characterization of the structural gene for OmpL, a pressure-regulated porin-like protein from the deep-sea bacterium Photobacterium species strain SS9.	http://www.ncbi.nlm.nih.gov/pubmed/8759872	1331526999
15557260	Structural and functional analysis of the gpsA gene product of Archaeoglobus fulgidus: a glycerol-3-phosphate dehydrogenase with an unusual NADP+ preference.	http://www.ncbi.nlm.nih.gov/pubmed/15557260	1331480276
1879695	Sequence of the phosphomannose isomerase-encoding gene of Salmonella typhimurium.	http://www.ncbi.nlm.nih.gov/pubmed/1879695	1331480636
152199	The 5-S RNA . protein complex from an extreme halophile, Halobacterium cutirubrum. Purification and characterization.	http://www.ncbi.nlm.nih.gov/pubmed/152199	1331480210
7008027	DNA sequence of the araC regulatory gene from Escherichia coli B/r.	http://www.ncbi.nlm.nih.gov/pubmed/7008027	1331481296
1680773	Processing of TCP pilin by TcpJ typifies a common step intrinsic to a newly recognized pathway of extracellular protein secretion by gram-negative bacteria.	http://www.ncbi.nlm.nih.gov/pubmed/1680773	1331480455
2205803	A second class of synthetase structure revealed by X-ray analysis of Escherichia coli seryl-tRNA synthetase at 2.5 A.	http://www.ncbi.nlm.nih.gov/pubmed/2205803	1331160013
3040734	The hisT-purF region of the Escherichia coli K-12 chromosome. Identification of additional genes of the hisT and purF operons.	http://www.ncbi.nlm.nih.gov/pubmed/3040734	1331481089
3139638	Cloning and characterization of Bacillus subtilis homologs of Escherichia coli cell division genes ftsZ and ftsA.	http://www.ncbi.nlm.nih.gov/pubmed/3139638	1331481118
7583669	Structural features of the epsilon subunit of the Escherichia coli ATP synthase determined by NMR spectroscopy.	http://www.ncbi.nlm.nih.gov/pubmed/7583669	1331160193
1477139	Isolation and sequence of the murine Fgf6 cDNA.	http://www.ncbi.nlm.nih.gov/pubmed/1477139	1331480162
20350528	Characterization of two M17 family members in Escherichia coli, Peptidase A and Peptidase B.	http://www.ncbi.nlm.nih.gov/pubmed/20350528	1331160014
1925026	Structure and function of the ftsH gene in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/1925026	1331160014
9073519	Cloning, expression, and chromosomal assignment of the human mitochondrial intermediate peptidase gene (MIPEP).	http://www.ncbi.nlm.nih.gov/pubmed/9073519	1331527030
2508066	Nucleotide sequence of a thermostable beta-galactosidase from Sulfolobus solfataricus.	http://www.ncbi.nlm.nih.gov/pubmed/2508066	1331480908
14990749	A bipolar DNA helicase gene, herA, clusters with rad50, mre11 and nurA genes in thermophilic archaea.	http://www.ncbi.nlm.nih.gov/pubmed/14990749	1331160014
10835275	Identification of the chromosomal replication origin from Thermus thermophilus and its interaction with the replication initiator DnaA.	http://www.ncbi.nlm.nih.gov/pubmed/10835275	1331479601
19286808	Identification and characterization of a novel multidrug resistance operon, mdtRP (yusOP), of Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/19286808	1331480662
1735714	Cloning and sequence analysis of the Chlamydia trachomatis spc ribosomal protein gene cluster.	http://www.ncbi.nlm.nih.gov/pubmed/1735714	1331480541
2997142	IS186: an Escherichia coli insertion element isolated from a cDNA library.	http://www.ncbi.nlm.nih.gov/pubmed/2997142	1331481047
3027511	Revised sequence of the nusA gene of Escherichia coli and identification of nusA11 (ts) and nusA1 mutations which cause changes in a hydrophobic amino acid cluster.	http://www.ncbi.nlm.nih.gov/pubmed/3027511	1331160194
7890693	Cloning and functional characterization of a novel ATP-sensitive potassium channel ubiquitously expressed in rat tissues, including pancreatic islets, pituitary, skeletal muscle, and heart.	http://www.ncbi.nlm.nih.gov/pubmed/7890693	1331526874
1885548	Molecular analysis of the Escherichia coli ruvC gene, which encodes a Holliday junction-specific endonuclease.	http://www.ncbi.nlm.nih.gov/pubmed/1885548	1331480638
12534291	Metal ion binding and enzymatic mechanism of Methanococcus jannaschii RNase HII.	http://www.ncbi.nlm.nih.gov/pubmed/12534291	1331479942
11217865	Crystal structure of photosystem II from Synechococcus elongatus at 3.8 A resolution.	http://www.ncbi.nlm.nih.gov/pubmed/11217865	1331479711
10216866	Helicobacter pylori with separate beta- and beta'-subunits of RNA polymerase is viable and can colonize conventional mice.	http://www.ncbi.nlm.nih.gov/pubmed/10216866	1331479440
2117882	Cloning and characterization of the thymidylate synthase gene from Lactococcus lactis subsp. lactis.	http://www.ncbi.nlm.nih.gov/pubmed/2117882	1331480765
1317842	Cloning and nucleotide sequence of the leucyl-tRNA synthetase gene of Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/1317842	1331160015
10382262	Purification, characterization, and primary structure of a monofunctional catalase from Methanosarcina barkeri.	http://www.ncbi.nlm.nih.gov/pubmed/10382262	1331479460
18519559	Screening of highly expressed mycobacterial genes identifies Rv3615c as a useful differential diagnostic antigen for the Mycobacterium tuberculosis complex.	http://www.ncbi.nlm.nih.gov/pubmed/18519559	1331160015
16617437	Structural characterization of Salmonella typhimurium YeaZ, an M22 O-sialoglycoprotein endopeptidase homolog.	http://www.ncbi.nlm.nih.gov/pubmed/16617437	1331160015
9032965	Genetic analysis of the effects of polar auxin transport inhibitors on root growth in Arabidopsis thaliana.	http://www.ncbi.nlm.nih.gov/pubmed/9032965	1331527025
1659321	Saccharomyces cerevisiae nucleoside-diphosphate kinase: purification, characterization, and substrate specificity.	http://www.ncbi.nlm.nih.gov/pubmed/1659321	1331480431
1460002	Sorbitol dehydrogenase from Bacillus subtilis. Purification, characterization, and gene cloning.	http://www.ncbi.nlm.nih.gov/pubmed/1460002	1331480126
10632888	A PP2C phosphatase containing a PAS domain is required to convey signals of energy stress to the sigmaB transcription factor of Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/10632888	1331479542
14586115	Expression profiling of translation-associated genes in sporulating Bacillus subtilis and consequence of sporulation by gene inactivation.	http://www.ncbi.nlm.nih.gov/pubmed/14586115	1331160016
2191184	Ureaplasma urealyticum urease genes; use of a UGA tryptophan codon.	http://www.ncbi.nlm.nih.gov/pubmed/2191184	1331480822
9349721	Cloning, sequencing, and expression of dnaK-operon proteins from the thermophilic bacterium Thermus thermophilus.	http://www.ncbi.nlm.nih.gov/pubmed/9349721	1331527058
8510667	Comparison of the nucleotide sequences of the meta-cleavage pathway genes of TOL plasmid pWW0 from Pseudomonas putida with other meta-cleavage genes suggests that both single and multiple nucleotide substitutions contribute to enzyme evolution.	http://www.ncbi.nlm.nih.gov/pubmed/8510667	1331526961
2831102	Sequence of the gene encoding phosphoglycerate mutase from Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/2831102	1331480993
8182085	Archaebacterial ether-linked lipid biosynthetic gene. Expression cloning, sequencing, and characterization of geranylgeranyl-diphosphate synthase.	http://www.ncbi.nlm.nih.gov/pubmed/8182085	1331526912
7728148	Molecular, biochemical, and clinical characterization of mitochondrial acetoacetyl-coenzyme A thiolase deficiency in two further patients.	http://www.ncbi.nlm.nih.gov/pubmed/7728148	1331481404
12904291	Structure of 3,4-dihydroxy-2-butanone 4-phosphate synthase from Methanococcus jannaschii in complex with divalent metal ions and the substrate ribulose 5-phosphate: implications for the catalytic mechanism.	http://www.ncbi.nlm.nih.gov/pubmed/12904291	1331479996
10903442	Mouse NRH:quinone oxidoreductase (NQO2): cloning of cDNA and gene- and tissue-specific expression.	http://www.ncbi.nlm.nih.gov/pubmed/10903442	1331479619
8108496	Molecular basis of the ribulose-1,5-bisphosphate carboxylase/oxygenase activase mutation in Arabidopsis thaliana is a guanine-to-adenine transition at the 5'-splice junction of intron 3.	http://www.ncbi.nlm.nih.gov/pubmed/8108496	1331526903
7681943	Interaction of Escherichia coli ribosomal protein S7 with 16S rRNA.	http://www.ncbi.nlm.nih.gov/pubmed/7681943	1331160196
2531746	The organization of the purL gene encoding 5'-phosphoribosylformylglycinamide amidotransferase of Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/2531746	1331480915
7592481	Characterization of a chimeric proU operon in a subtilin-producing mutant of Bacillus subtilis 168.	http://www.ncbi.nlm.nih.gov/pubmed/7592481	1331481352
7893645	Three-dimensional structure of Escherichia coli dihydrodipicolinate reductase.	http://www.ncbi.nlm.nih.gov/pubmed/7893645	1331526875
8299945	Cloning of the dihydroxyacid dehydratase-encoding gene (ILV3) from Saccharomyces cerevisiae.	http://www.ncbi.nlm.nih.gov/pubmed/8299945	1331526924
14722615	Axonal degeneration in paraplegin-deficient mice is associated with abnormal mitochondria and impairment of axonal transport.	http://www.ncbi.nlm.nih.gov/pubmed/14722615	1331480150
2660908	The primary structure of rat ribosomal protein S4.	http://www.ncbi.nlm.nih.gov/pubmed/2660908	1331480962
8436949	Gene sequence and properties of CelI, a family E endoglucanase from Clostridium thermocellum.	http://www.ncbi.nlm.nih.gov/pubmed/8436949	1331526949
15007066	Structural studies of the catalytic reaction pathway of a hyperthermophilic histidinol-phosphate aminotransferase.	http://www.ncbi.nlm.nih.gov/pubmed/15007066	1331480172
7579183	Absence of PsaC subunit allows assembly of photosystem I core but prevents the binding of PsaD and PsaE in Synechocystis sp. PCC6803.	http://www.ncbi.nlm.nih.gov/pubmed/7579183	1331481341
10388564	Apo and holo crystal structures of an NADP-dependent aldehyde dehydrogenase from Streptococcus mutans.	http://www.ncbi.nlm.nih.gov/pubmed/10388564	1331479463
3816774	Tissue-specific expression of porphobilinogen deaminase. Two isoenzymes from a single gene.	http://www.ncbi.nlm.nih.gov/pubmed/3816774	1331481193
10762278	A common regulator for the operons encoding the enzymes involved in D-galactarate, D-glucarate, and D-glycerate utilization in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/10762278	1331479582
2116013	Molecular cloning and DNA sequence analysis of a diphtheria tox iron-dependent regulatory element (dtxR) from Corynebacterium diphtheriae.	http://www.ncbi.nlm.nih.gov/pubmed/2116013	1331480761
12867448	YjdE (AdiC) is the arginine:agmatine antiporter essential for arginine-dependent acid resistance in Escherichia coli.	http://www.ncbi.nlm.nih.gov/pubmed/12867448	1331160019
2419341	Expression and sequence analysis of a cDNA encoding the orotidine-5'-monophosphate decarboxylase domain from Ehrlich ascites uridylate synthase.	http://www.ncbi.nlm.nih.gov/pubmed/2419341	1331480879
1362573	Purification and characterization of recombinant pyrrolidone carboxyl peptidase of Bacillus subtilis.	http://www.ncbi.nlm.nih.gov/pubmed/1362573	1331480059
18363381	Biochemical origins of lactaldehyde and hydroxyacetone in Methanocaldococcus jannaschii.	http://www.ncbi.nlm.nih.gov/pubmed/18363381	1331480611
10751389	The F420H2 dehydrogenase from Methanosarcina mazei is a Redox-driven proton pump closely related to NADH dehydrogenases.	http://www.ncbi.nlm.nih.gov/pubmed/10751389	1331479576
7935051	Molecular cloning of the wild-type and mutant thyA gene from Shigella flexneri Y.	http://www.ncbi.nlm.nih.gov/pubmed/7935051	1331526884
16844784	Dissecting virulence pathways of Mycobacterium tuberculosis through protein-protein association.	http://www.ncbi.nlm.nih.gov/pubmed/16844784	1331160020
2403545	Chromosomal organization and expression of Escherichia coli pabA.	http://www.ncbi.nlm.nih.gov/pubmed/2403545	1331480875
11595184	C. elegans EGL-9 and mammalian homologs define a family of dioxygenases that regulate HIF by prolyl hydroxylation.	http://www.ncbi.nlm.nih.gov/pubmed/11595184	1331479792
1766370	A Bacillus subtilis dipeptide transport system expressed early during sporulation.	http://www.ncbi.nlm.nih.gov/pubmed/1766370	1331480570
16551627	YcdB from Escherichia coli reveals a novel class of Tat-dependently translocated hemoproteins.	http://www.ncbi.nlm.nih.gov/pubmed/16551627	1331480425
15659686	The generalized transducing Salmonella bacteriophage ES18: complete genome sequence and DNA packaging strategy.	http://www.ncbi.nlm.nih.gov/pubmed/15659686	1331480290
16682769	Cloning, purification and preliminary crystallographic analysis of the Bacillus subtilis GTPase YphC-GDP complex.	http://www.ncbi.nlm.nih.gov/pubmed/16682769	1331160021
2564392	Isolation and characterization of the human chromosomal gene for polypeptide chain elongation factor-1 alpha.	http://www.ncbi.nlm.nih.gov/pubmed/2564392	1331480941
8126437	Sequencing and analysis of the divergon comprising gtaB, the structural gene of UDP-glucose pyrophosphorylase of Bacillus subtilis 168.	http://www.ncbi.nlm.nih.gov/pubmed/8126437	1331526906
